8th Cross, V V Mohalla, Mysore  [Sept 13, 1997]  
sudhAmayi sudhAnidhi  [amritavarshini] L
sudhAnidhE mAmava  [tODi] L
suguNamulE  [Cakravākaṁ,chakravAgam]  
suguNamulE jeppukoNTi  [cakravAkam] L
sujana jeeavana  [Kamās,kamAs] L
sujnyeyindALa bEkaNNa  [kAmavardhani] L
sukha vazhi tanai  [nATa] L
sukha vAzhvaDaindu  [kOkilapriyA] L
sukhakara  [dhAtuvardhani] L
sukham edu shol  [shankarAbharaNa] L
sukhamAna nilai  [Anandabhairavi] L
sukhamE parama  [kalyANi] L
sukhamE sukham  [shhanmugapriyA] L
sukhi evvarO  [Kaanada,Kānaḍa,kAdaDA,kAnaDA,kanada] L
sulabha poojeya mADi  [gAngEyabhooshaNi]  
sulabha pUjeya  [kAmbhOji] L
sulabhavallavo  [nAdanAmakriya] L
suLLu nammallillavayya  [pUrvi] L
suma sAyaka  [Kāpi,karnATaka kApi,karnataka kApi]  
sumacara janaka (tAna tillAnA)  [kAmavardhini] L
sumanasa  [rEvati]  
sumaran kar  [sindhubhairavi] L
summA irukkinra  [pUrvikalyANi] L
SummananaeBaruvudhaeMukthi  [Ānandabhairavi]  
summane baruvade  [Anandabhairavi] L
summane dorakuvade  [Anandabhairavi] L
summane kAlava  [kAmvardhani] L
summanevaiSNava  [shankarAbharaNa] L
summaniru manave  [kAmavardhani] L
summaniru summaniru  [kAmbhOji] L
sumukhi ninnuL  [saindhavi] L
sumukhi sukhamODE  [saurASTra] L
sunAda vinOdini vAriNi  [sunAda vinOdini] L
sundara  [Kamās,kamAs]  
sundara dasharatha  [kApi] L
sundara dEvA  [sundarAngi] L
sundara mUruti  [jhanjUTi] L
sundara nandakumAra  [madyamAvati] L
sundara nandakumAra surucira nava  [madhyamAvati] L
sundara naTarAja  [kharaharapriyA] L
sundara rUpa  [shankarAbharaNa] L
sundara tara dEham  [kAmavardhani,pantuvarALi] L
sundara vinAyakanE (v)  [bauLi] L
sundaradaravegham  [pantuvarALi]  
sundaramAna  [Kalyāṇi,kalyANi]  
sundaramUrtim AshrayAmi  [Takka] L
sundaran shEr (temmAngu)  [yadukulakAmbhOji] L
sundarAnga kAnta  [tODi] L
sundarAnganai  [khamAs] L
sundarEshvara jAyE hundara nAgAnana  [navarasakannaDa] L
sundarEswara  [kalyANi,maNirangu,madhulikA,shankarAbharaNa] L
sundarEswaruni  [sankarAbaraNam,shankarAbharaNam] L
sundari  [suddhasAvEri]  
sundari nannandarilO  [bEgaDa] L
sundari nee  [Arabi,Kalyāṇi,kalyANi] L
sundari nee divya  [Kalyāṇi,kalyANi,kalyani] L
sundari sadA  [sudda dhanyAsi] L
sunE rI mainE (bhajan)  []  
suNNavilla  [pUrvi] L
sunO sakhi  [behAg] L
surapAla sannuta  [dharmavati] L
sUriyanukkuL  [unknown] L
sUrya candrAgni  [shrI ranjani] L
sUryakAntattilE  [sUryakAnta] L
sUryamUrttE namOstutE  [saurASTra,sowrAshTram] L
sutantara murasam  [dhanyAsi] L
sutantara varam  [suraTi] L
sutantaram tarum  [mAyAmALavagauLa] L
suttrum vizhichuDar  [Puthu Vazhvu,shenjuruTTi]  
svAgatam krSNA sharaNAgatam krSNA  [mOhana]  
svAmI enakkiranguvAi (sj)  [naTakuranji] L
svAmi ItaramA  [kEdAra] L
svAmi mukhya prANa nI  [Anandabhairavi] L
svAmi nAn unran  [nATakuranji] L
svAmi nIvEDaga  [saurASTra] L
svAmi saurirAja perumAnaDi sarvAnga  [simhEndramadhyam] L
svAmi shiridum  [nAgasvarAvaLi] L
svAmI umakku namaskAram tan-tiranilAda  [mOhana] L
svAmi unnai  [Arabhi] L
svAmi unran  [bilahari] L
svAmikku sari  [kEdAragauLa] L
svAminAthEna samrakSitOham  [brndAvani] L
svaramayA sugNAlayA  [kIravANi] L
svatantara bhArata  [kApi] L
svIkari senneya  [bAgEshrI] L
swAgatam krishNA  [mOhanam] L
swAmi maduramikam  [Kāpi]  
swAmi nanu  [shuruTTi] L
swAmi sharaNam  [Ananda bhairavi,Anandabhairavi] L
swAmi unRan caraNam  [bilahari] L
swAmiki nee(???)  [OmkarapOshini]  
swAminata paripAlayAsumAm  [Nāṭa,nATa] L
swAminatha  [nATTai,nATa] L
swara rAga  [sankarAbaraNam,shencukAmbhOji,Śankarābharaṇaṁ] L
swara rAgasudha  [sankarAbaraNam,sankarAbaraNam (Incomplete),shankarAbharaNam,Śankarābharaṇaṁ] L
swara rAgasudhArasa  [sankarAbaraNam,Śankarābharaṇaṁ]  
swarNAkarshhaNa  [rAgamAlika]  
syAma sundarAnga  [Dhanyāsi,Rāgamālika,dhanyAdi,dhanyAsi,khamAs,rAgamalikA] L
syAnandurEshan  [kurinji] L
T N Rajaratnam Pillai  [niravati sukadA]  
tA honna  [ghaNTArava] L
tA ninadu karuNai  [tODi] L
tA paDEdu  [kAmbhOji] L
tA tA nin pAdam  [aThANA] L
tA vA paramadayALan (sj)  [kAmbhOji] L
taAnOm tanata (tillAnA)  [paraju,paras] L
tadhara dAni (tillAnA)  [kApi] L
tADiDu nan manamE  [paraju] L
tagadurA rAmacandrA  [sAvEri] L
taghudiyAna mana  [chAyAtarangiNi] L
tagumO murayO  [shrI ranjani] L
tagunayya dasharatha  [shankarAbharaNam] L
tAi shollum vArttaiyai  [sarasAngi] L
tajhaNu dhIm tarana (t)  [shuddhadhanyAsi] L
taka taka taka  [behAg] L
takatakavenum  [unknown] L
tALa bEku  [madhyamAvati] L
talaci nantanE  [mukhAri] L
talamEla kulamEla  [Sāvēri,sAvEri]  
tali taNDrulu  [balahamsa] L
tALiya haridu  [nAdanAmakriya] L
talli nAmIda  [suraTi] L
talli ninnu  [kalyANi]  
talli ninnunera  [kalyANi] L
tALu tALelO  [shankarAbharaNa] L
tAm dhIm tarana  [ghambIra]  
tAm dhIm tarana tAm (t)  [nATa/gambhIranATa] L
tAmadam enduku  [cArukEshi] L
tAmadam sheidiDAmal  [hindOLa] L
tAmadam sheivadEnO  [vasantA] L
tAmadam tagAdayyA  [mOhanakalyANi]  
tAmadamEn  [tODi] L
tAmamdamEn swAmi  [tODi]  
tAmara sAkshi  [varALi] L
tAmasam En swAmy  [tODi] L
tAmasamA  [kuntalavarALi]  
tAmasamA ammA  [kuntalavarALi] L
tAmasamElanamma  [kAmbhOji] L
tAmasamika tALanu  [AbhOgi,Ābhōgī] L
tAmasamu sEya  [nATTai] L
tAmasamu sEya tagadu  [niranjani] L
tAmasincu (varNa)  [asAvEri] L
tAmbUlava koLLu  [rIti gowLa,rItigauLa] L
Tamburi meetidava  [sindu bhairavi] L
tamizh maNam  [maNIrangu] L
tAmralOchani  [latAngi] L
tan nigarEyillA  [Arabhi] L
taN taDam  [rAgamAlikA] L
tana hitavE  [shuddhadhanyAsi] L
tAna rUpam  [tAnarUpi] L
tanagilladA  [sAvEri] L
Tanake  [Sāma]  
tanakEda chaduvulu  [Sāma,sAmA]  
tanakku nigharillAda svAmi engal  [shuddhasAvEri] L
tanalOnE dhyAninci  [dEvagAndhAri] L
tAnam and pallavi  [Ṣanmukhapriya]  
tanamIda nE  [bhUshAvaLi] L
tanavAri tanamu  [bEgaDa] L
tanayandE prEma (nowkA caritra kIrtanam)  [bhairavi] L
tanayuni brOva  [Bhairavi,bhairavi] L
tandai tAy  [dEvamanOhari,mukhAri] L
tandaiyum tAyum  [kAmbhOji,kApi] L
tAndAm tamadena  [kAntAmaNi] L
tandanAnA ahi  [bowLi] L
tandaruL ayyA  [nAsikabhUshhaNi] L
tandayum nee  [Bhairavi,Thirumazhisai Aazhvar,bhairavi]  
tandEn unakken  [vasantA] L
tangALi vashavallave  [shankarAbharaNa] L
tangi nODe  [kEdAragauLa] L
tangig-hELida  [kAmbhOji] L
tanigai malai mEvum  [gowri manOhari] L
tanigai vaLar  [tODi] L
taNikaittala murugan  [sAramati] L
taNikaittalam Ongi  [kApi] L
taNikaiyurai murugan  [kAmbhOji] L
taNikEshanai paNindu  [tODi] L
tanittirundu  [Tōḍi,tODi]  
tanivi teera lEdE  [Aṭāna,aTANA]  
tanjam aDaindEn  [maitrabhAvini] L
tanjam enrAlE  [AbhOgi] L
tanjam nIyE  [tODi] L
tanjam nIyE dayai purivAyE (tv)  [valaji] L
tanjam tanjam AnjanEya (tv)  [behAg] L
tanjam tanjam tanjam  [kEdAra] L
tanjam ulaginil  [punnAgavarALi]  
tanjamenap-paNivOrai  [vijayanAgari] L
tannai arindAl  [dhanyAsi] L
tannai bhajikkalAgAdA  [aThANA] L
tannam taniyAgha senrALE rAdhai  [tODi] L
tannam taniyAi  [Anandabhairavi] L
tanOm nOm (ThAya rAgamAlika)  [rAgamAlika] L
tantiram tannai  [mOhana] L
tanukaraNa  [unknown] L
tanuva nIroLagittu  [madhyamAvati] L
tApa shamanam  [sAranganATa] L
tapamEmi  [yadukulakAmbhOji]  
tappa mannisau  [mAyapradIptam] L
tappaga nannu  [shahAnA] L
tappaganE  [suddha bangaLA]  
tappaganE vaccunA  [sudda bangALa] L
tappi bratiki  [tODi] L
tappugaLella nInobbbi  [nAdanAmakriyA] L
tappugaLellava  [mOhana] L
tappulanniyu  [bowLi] L
tara vENum  [dhanyAsi,shankarAbharaNam,shuddhasAvEri] L
tAradhipAnana (tAna tillAnA)  [kApi] L
tArAi un pEraruLai  [hamsanAda] L
tAraka mantramu  [dhanyAsi] L
tAraka nAma  [mAyamALava gowLa] L
tArakEshvara dayAnidhE  [shankarAbharaNa] L
tArakka bindige  [saurASTra,sowrAshTram] L
taraLeranna  [Anandabhairavi] L
taramA nee  [kalyANi]  
taramA nI mahima  [kalyANi] L
tArammayya  [nAdanAmakriyA] L
taramu gAdurA  [shahAnA] L
taramugA  [Sahānā,sahAnA]  
tAraya  [reetigowla]  
tArisO shrIhari  [bhairavi] L
taruNam eedammA  [gowLipantu,hEmavati] L
taruNam IdammA dayai  [nAsikAbhUSaNi] L
taruNam idE dayAnidhE  [ratnAngi] L
taruNam idi gAdA  [shuddhadhanyAsi] L
taruNamidai  [cArukEsi] L
taruNamidE nannu  [gunDakriya] L
taruNamidu tAnaiyyA  [shankarAbharaNa] L
taruNi gyAn  [dwijAvanti]  
taruNijnyAn (mp)  [dvIjavanti] L
taruNm IdaiyyA  [shivaranjani] L
taruvAi kalai  [dhavaLAmbari] L
taruvAi varamE  [ranjani,tODi] L
taruvE ninnaruL  [varALi] L
taTa taTavena  [mAND] L
tAttata dhimita  [tODi] L
tattuvangaL ADavE  [unknown] L
tatva jIvatvam  [kIravANi] L
tatva meruga taramaa  [garuDadhvani,garuDadhwani,garuDadwani,garuDwani,Śuddadhanyāsi] L
tatvam asi enru  [kApi] L
tatvamariya  [rItigauLa,reetigowLa] L
tatvamariya taramA  [rIti gowLa,reetigowLa] L
tatvamu teliyaka  [kAmbhOji] L
tava caraNau  [tODi] L
tavadA sOham  [Puṇṇāgavarāḷi,punnAgavarALi] L
tAvaka nAmAni  [kEdAragauLa] L
tAvaka padAmbuja  [suraTi] L
tavamonrum ariyda pAmaratti  [gaurImanOhari] L
tAyAgi tandayumAi  [hamsadwani (tiruvarutpA)]  
tayakkam En  [kharaharapriyA] L
tAyaTra pErkellAm  [shahAnA] L
tAyE bhairaviyE  [bhairavi] L
tAyE bhavAni  [mukhAri] L
tAyE dayai  [shrIranjani] L
tAyE EzhaipAl  [bhairavi] L
tAyE idu taruNam  [Kāmavardani,pantuvarALi] L
tAyE nInE  [bhairavi] L
tAyE sharaNam  [bhairavi] L
tAyE shivakAmi  [nAdanAmakriyA] L
tAyE tripura sundari  [sudda sAvEri,suddhadhanyAsi,suddhasAvEri] L
tAyE yashodE undan Ayar kulattuditta  [tODi] L
tAyE yasoda  [Rāgamālika,Tōḍi,tODi] L
tAyi tandeyenna  [saurASTra] L
tAyiDattil  [jOnpuri] L
tAyin maNikkoDi  [sALagabhairavi] L
tAyinaik-kANAda  [shankarAbharaNa] L
tAyumAnavanE  [behAg,khamAs] L
tEDariya selvamE vA tingaL shaDaimuDi  [vasantA] L
tEDi aruLa vandAn dEvi tiru vEdavalli  [kharaharapriyA] L
tEDi shOru nidam  [sahAnA] L
tEDi tEDi alaindEn  [tODi]  
tEDi vand-ennuDan  [bhImpalAs] L
tEDi vandEn aruL  [vasantA] L
tEDi vandEn dEvarkkum  [bilahari] L
tEDik-kaNDEnE manam tEDi  [malayamAruta] L
tEDittEDi  [tODi] L
tEDu manamE  [cenjuruTi] L
Teertha Karaiyinile  [shenjuruTTi]  
telisi rama  [Pūrṇacandrika,pUrnacandrikA,poorNachandrikA,purna chandrika] L
telisi rAma chintanatO  [Pūrṇacandrika,poorNachandrika]  
telisi teliya  [kEdAragauLa] L
telisikoNTini  [kIravANi] L
tElisO illa  [pUrvikalyANi] L
telisu kolumannA  [tODi] L
telitalery rAmA  [dhEnukA]  
teLiviyalum (mp)  [punnAgavarALi] L
teliyaka nEjEsina  [husEni] L
teliyalEru  [dhEnukA]  
teliyaleru rama  [dhEnukA,dhEnuka,dhenuka] L
teLLa telindadayyA  [Rāgamālika,rAgamAlikA]  
teLLat-teLindiDum  [aThANA] L
tellupOlum krpa  [kurinji] L
telugu tamiLa  [simhEndramadhyamam] L
telugu velagu  [kAmbhOji] L
teluvakamAtalu  [saveri]  
tEn ena inikkum  [shhanmugapriyA] L
tEnai sErkkum  [shuddhasAvEri] L
tEnum pAlum  [tODi] L
tera teeyagarAdhA  [gaulipantu,gowLipantu,gowlipantu] L
tEril ErinAn  [kalyANi] L
tEril vandAnO ingu nEril ninrAnO  [husEni] L
tErODum vIdiyil Idenna kOlam dEvaki kalyANa  [nATa] L
tEruvadu eppo nenjE  [Kamās,kamAs]  
teruvil vArAnO (padam)  [sowrAshTram] L
Tevaram Orutunairaag  [Mōhanaṁ]  
teyilai tOTTattilE  [kAvaDichindu]  
Thamarai Kangal  []  
Thanaithilam Kattrerumai  []  
Thappi Bratikipova  [Tōḍi,thodi]  
thArakam shivam  [shrI] L
Themmangu  [Nāṭakurinji,yadukula kAmbhOji]  
thI vaLarthiDuvOm  [punnAgavarALi] L
thillana  [Behāg,Bṛndāvana sāranga,Dhanaśrī,Dvijāvanti,Haṁsānandi,Hindōḷaṁ,Jōnpuri,Kuntalavarāḷi,Kāpi,Pahāḍi,Pūrṇacandrika,Sencuruṭṭi,Sindhubhairavi,Suraṭi,bEhAg,brindAvana sArangA,dvijavanti,jayantasEnA,jayantasEna,kalyANi,kamAs,kuntala varALi,pUrvi,rAjyasri,rEvati,sencuruti,suruTi] L
Thillana Hameerkalyani  []  
Thillana Rageshri  []  
Thillana Vasanta  []  
Thiruveragane Saveri Varnam  []  
Thoomani Madatthu  [Hamīr kaḷyaṇi,hameer kalyani,hameerkalyANi,hamirkalyANi,kalyANi]  
thU thU thU thU engaL  [bilahari] L
thuLasi jagajanani  [Sāvēri,sAvEri,sAveri] L
thumak calat (bhajan)  []  
tilavaiyEnum  [suraTi] L
tillai naTarAjanE  [bhairavi,kAnaDA] L
tillai veLiyOnai  [kAmavardhini] L
tillaikku vazhi kATTuvIr  [shankarAbharaNa] L
tillAna (behAg)  [behAg] L
tillAnA (bilahari)  [bilahari] L
tillAnA (dhanashrI)  [dhanashrI,dhanyAsi] L
tillAnA (dhIm dhIm dhIm)  [hamIr kalyANi] L
tillAnA (dhIm dhIm tanana)  [nATTai kurinji,tODi,yadukula kAmbhOji] L
tillAnA (dhIm tatdhIm)  [hindOLam] L
tillAnA (lalitA)  [lalitA] L
tillAnA (nAdhru tadhIm dhiranA)  [sindu bhairavi] L
tillAnA (nAdrutadIm)  [sindu bhairavi] L
tillAna (naLinakAnti)  [naLinakAnti] L
tillAnA (tA dhirana)  [Ananda bhairavi] L
tillAnA (tAha taka jham)  []  
tillAnA (tAm tanA dhirana)  [kEdAra gowLa] L
tillAnA (tillAna nadhru dhIm)  [kuntala varALi] L
tillAna (tODi)  [tODi] L
tillAnA (udana tatana tara dhIm)  [hamIr kalyANi] L
tillAnA dhIm dhru dhinna thAm (jOnpuri)  [jOnpuri] L
tillAnA dhIm tadhIm dhiranA (pahADi)  [pahADi] L
tillAnA dhirana dhIm (bhAgEshri)  [bhAgEshri] L
tillAna nAdiri dhIm (t)  [kuntalavarALi] L
tillayil nAyakanE  [Sivakavi]  
tinai mEyum  [mandAri] L
tinait-tuNaiyum  [unknown] L
tinamIdE naTrinamE  [bhUpALam] L
tingaL mAvadanam  [shuruTTi] L
tIrAda viLaiyATTuppiLLai  [rAgamAlika] L
tIrAda vinaigaLai  [kAnaDA] L
tiruchendooran SivakumAran  [Sindhubhairavi,sindhubhairavi]  
Tiruchenduril nindradum  [Mānḍu,maund]  
Tiruchi Sankaran  [Krishna Gana Sabha 1972]  
tirukkumaranA yavadarittAr  [shankarAbharaNam] L
tirukkumaranAi  [shankarAbaraNa] L
tIrum en tollai  [kharaharapriyA] L
tIrum tirccendUr  [sindhubhairavi] L
tIrum tollai tarum  [dEvagAndhAri] L
tirumalaiyuDaiyAnai  [gaurimanOhari] L
tirumaNi  [viruttam]  
tirumukha maNDala  [cenjuruTi] L
tIrunA lOni  [sAvEri] L
tirunAmam karuda  [aThANA] L
tirunAmam unadai  [AbhOgi] L
tirupati malai vAsA  [AbhOgi] L
tirupati vEnkaTaramaNa  [kharaharapriyA,mukhAri] L
tirupparam kunra  [hindOLa] L
tiruppEr nagaril  [sindhubhairavi] L
tirupugazh  [Bilahari,Cakravākaṁ,Haṁsānandi,hamsAnandi]  
tiruttalAgAdO  [mandAri] L
tiruttaNi talattinilE  [Des] L
tiruvaDi charanam  [Kāṁbhōji,kAmbhOji] L
tiruvaDi darishanam  [nArAyaNi] L
tiruvaDi malarO gurudEvan tEDi  [kharaharapriyA] L
tiruvaDi nambi vandEn  [Kēdāragauḷa,kEdAra gowla]  
tiruvaDi paNiyum  [sAvEri] L
tiruvaDi tozhudu  [rEvati] L
tiruvaDi unadinai  [naLinakAnti] L
tiruvaDigaLai tozhudiDum  [kAmbhOji] L
tiruvaDit-tuNai  [shrIranjani] L
tiruvaEragam urai guruparanai  [kalyANi,mandAri] L
tiruvaLar  [khamAs] L
tiruvaLar mayilaiyun (kanni)  [kamAs]  
tiruvarauL peravE  [kharaharapriyA] L
tiruvaruL purivaiyE  [shuddhadhanyAsi] L
tiruvaruL tandaruLvAi  [bEgaDa] L
tiruvaruL tara  [aThANA] L
tiruvaruL unadai  [shahAnA] L
tiruvaTIshvaram  [gamakakriyA] L
tiruvazhundUr  [dhanyAsi] L
tiruvazhundUr vAzh  [dhanyAsi] L
tiruvE en selvamE  [viruttam]  
tiruvE unadaruL  [kalyANi] L
tiruvoTriyUr tyAgarAjan (padam)  [aThANA] L
tiruvuLLa karuttenna  [AbhOgi] L
tiruvuLLam irangAdA  [hamsAnandi] L
tiurunaTanam kANa vENDum  [dvIjavanti] L
tllai vaLiyilE  [Sencuruṭṭi,senjuruTi]  
TNS MC TKM  [Hamsadhvāni]  
TNS MC TU  [Mukhāri]  
TNS MC VR GH  [Hamsadhvāni]  
tODu nIDa nIvE  [punnAgavarALi] L
toLaladiru  [mukhAri] L
toli janma  [bilahari]  
toli janmamunu  [Bilahari,bilahari] L
toli nenu jEsina  [kOkiladhwani,kOkiladwani,sudda bangALa,suddhabangaLA] L
tollai tIrkka valla  [khamAs] L
tOLu tOLu  [mukhAri] L
tom dhrudhru (tillAnA)  [shiva ranjani] L
tOm tOm tadhara (tillAnA)  [kAnaDA,pUrNacandrikA] L
tOm tOm tatara (tillAnA)  [pUrnacandrikA] L
tonDar (???)  [kAmbhOji]  
tonDru nigazhdandai  [Bhairavi,bhairavi]  
tookkiya tiruvaDi  [sankarAbaraNam,shankarAbharaNam,Śankarābharaṇaṁ] L
tOraNa pandalilE  [brndAvanasAranga] L
toredu jeevisa  [Mukhāri,mukAri]  
tozhudAl tIrumE  [mOhanakalyANi] L
tozhudu vara  [AbhOgi] L
tozhuvEn murugA  [sAvEri] L
trilOcana mOhinIm tripurANIm  [bhairavi] L
trilOka mAtA  [paraju] L
tripura darppa  [navarOj] L
tripura sundarI namOstutE  [dEvamanOhari] L
tripurAntakA  [behAg] L
tripurasundari shankari  [sAma] L
trivikamam aham  [kAmbhOji] L
trptam tudittu  [vAcaspati] L
tU dayAlu  (bhajan)  []  
tudi shei manamE  [kalyANi] L
tudi sheidiDu manamE  [kalyANi] L
tudi sheivEn  [shankarAbharaNa] L
tudikka varam tArum  [nAgabhUSaNi] L
tudikkaikkuriya AdiyE  [pUrnacandrikA,poorNachandrikA] L
tudikkaiyanai nI  [mOhana] L
tuDikkudayyanE  [nAyaki] L
tUdu nI shenru vADi  [rAgamAlikA] L
tuDukkuttanam ellAm ingE kATTAdE  [kharaharapriyA] L
tUgidaLE rangana  [nIlAmbari] L
Tukkada  Mangalam  [Jōnpuri]  
tukkArAm rAmadAs  [behAg] L
tulasamma  [dEvagAndhAri,dEvagandhAri]  
Tulasee Bilva  [Kedaragaula,Kēdāragauḷa,kEdAra gowLa,kEdaragaula,kEdaragowLa,kedaragaula] L
tulasi bilva mallikaadi  [kEdaragowLa]  
tulasi dala  [MMG,mAyAmALavagowLa]  
tulasidalamulache  [Māyāmāḷavagauḷa,mAyAmALavagowLa,mAyAmALavagowla,mAyamALava gowLa,mayamalavagowla] L
tuLLit-tuLLi pAyum  [unknown] L
tullu mada  [Haṁsānandi,hamsAnandi]  
tum bin mErE (bhajan)  [hindustAni kApi]  
tumrE kAraN (bhajan)  []  
tuNai neeyE  [chArukEsi,kalyANi] L
tuNai ninru  [simhEndramadhyam] L
tunai purindaruL  [sudda hindOLam] L
tuNai tandiDavE  [dharmavati] L
tuNai tandu endanai aNaindiDum  [shrIranjani] L
tuNai tandu endanai aNaittaruL  [nATakapriyA] L
tuNai tara vENumE  [nATa] L
tuNai vErillaiyE  [kIravANi] L
tuNDanivanu  [kalyaNi] L
tUNDirp-puzhuvinaippOl  [shenjuruTTi]  
tUNDu shuDarinai  [vAcaspati] L
tunga tarangE  [kuntalavarALi]  
tungA teeravihAram  [sAlagavarALi]  
Tungaa Teera Viraaja  [sAlagavarALi,yamunA kalyANi] L
tungAtarangE (jaya)  [kuntala varALi] L
tunge mangaLa  [bhUpALi] L
tunjum pOdum  [mOhana] L
turukkaru karedare  [kAmbhOji] L
tutturu tUrendu  [Anandabhairavi] L
tuyarEdum  [AbhOgi] L
tuyaruTriDAmal  [khamAs] L
tvamEva sharaNam  [pahADi,sri] L
Two slokams and both are outstanding  [hamsanandi gives you the goosebumps]  
tyAga bhOga  [yAgapriyA] L
tyAgam gItAsAramE  [bilahari] L
tyAgarAja gurum  [tODi] L
tyAgaraja gurumAsraye  [kEdAram,kEdaram]  
tyAgarAja mahadhvaja  [shrI] L
tyAgarAja nee bhAgyamu  [Mukhāri]  
tyagaraja palayasumam  [Gauḷa,gauLa,gowLa] L
tyAgarAja paramEshA sharaNAgata varuNAlaya  [cakravAka] L
tyAgarAja sadguru  [hindOLam] L
tyAgarAja svAmi  [aThANA,kharaharapriyA] L
tyAgarAja yOga vaibhavam  [Anadabhairavi,Ananda bhairavi,Anandabhairavi] L
tyAgarAjAdanyam na jAnE  [darbAr] L
tyAgarAjam bhajarE  [yadukulakAmbhOji] L
tyAgarAjam bhajEham  [nIlAmbari] L
tyAgarAjaya  [bEgaDA]  
tyAgarAjaya namastE  [bEgaDA,bEgaDa] L
tyAgarAjE krtyAkrtyam  [sAragA] L
tyAgarAjEna samrakSitOham  [sALagabhairavi] L
tyAgarAjO virAjitE  [aThANA] L
tyAgEsham bhajarE rE  [rudrapriyA] L
ubbadiru  [kAmbhOji] L
ucchiSTha gaNapatau  [kAshIrAmakriya] L
udaja gOpa sundara giridhara  [umAbharaNa] L
uDalelAm uLLamAgi  [unknown] L
udara vairAgyavidu  [nAdanAmakriya] L
udaya sundari  [suraTi] L
uganda citta  [unknown] L
ugrAya avyakrAya  [dharmavati] L
uidiDavE krpai  [nIlAmbari] L
uidiDumAru enakku  [harikAmbhOji] L
ulaga samayam  [kharaharapriyA] L
ulaga vAzhilum  [aThANA,sAvEri] L
ulagak-kOvil  [bAgEshrI] L
ulagam ellAm  [shankarAbharaNa] L
ulagam ilagum  [mAND] L
ulagam maNNE  [kApi] L
ulagam shuTri  [tilang] L
ulagat-tunbam  [unknown]  
ulaginum periyavanE  [mOhana] L
uLam ariyAdA  [shrI ranjani] L
uLLadu paramporuLE  [kamalamanOhari] L
uLLak-kadavai  [rItigauLa] L
uLLam eandil  [pUrvikalyANi] L
uLLam iranguvadun  [kAnaDA] L
uLLam kai nelli  [shankarAbharaNa] L
uLLam onri  [unknown] L
uLLam silarkkude  [pUrvikalyANi] L
uLLam tuDikkudaDA  [mOhana] L
uLLam urugi urugi anbu  [kanakAngi] L
uLLam urugi urugi bhajanai  [naTabhairavi] L
uLLam urugiyE  [kAnaDA] L
uLLamirangi  [hamsadhvani] L
umA mahEshvarAtmajam gajAnanam  [umAbharaNa] L
umA mahEshwari  [naLinakAnti] L
umA sutam namAmi  [sarvashrI] L
umaiyOr bhAganE  [nATa] L
umE ninagE  [shrI] L
un nAmam  [rItigauLa] L
un nAmAmudam  [shrI] L
un pAda kANikkaiyE  [kalyANi] L
un pada malariNai  [kalyANi] L
un padam aDaikkalamE  [vakuLAbharaNa] L
un pAdam adanaiyE  [vAcaspati] L
un pAdam aladu  [kalyANi] L
un padam nambina  [rItigauLa] L
un pAdamE  [punnAgavarALi] L
un tiru nAmam  [mukhAri] L
un tiruvaDivam  [tODi] L
un tiruvaDiyE aDaindEn  [gowDamalhAr] L
unadu dayai  [kAmavardhani] L
unadu dayai enai  [pantuvarALi] L
unadu karuNaiyinri  [kEdAragauLa] L
unadu padam  [kEdAragauLa] L
unai allAl vErE  [kalyANi] L
unai aNugi  [dEvamanOhari] L
unai dinam  [sAvEri] L
unai kanDu mayangAda  [Ashok Kumar]  
unai nambi  [cakravAka] L
unai nambinEn ayyA  [kIravANi] L
unaiyallAl gati  [kalyANi] L
unaiyE maiyyal  [kharaharapriyA] L
unakkiNai nIyE  [calanATTai] L
unakku nigar nIyE  [kEdAram] L
unakku samAnamAy  [maNirangu] L
unakkum enakkum  [mAyAmALavagauLa] L
uNalolle yAkO  [yadukulakAmbhOji] L
UnAr uyirAr  [unknown] L
Undan Paada Pankayam  [Śankarābharaṇaṁ]  
undan padam vENDinEn  [rEvati] L
undan sannidhi  [gUrjaritODi] L
undanai nADi vandEn  [valaji] L
undEdi rAmuDu  [Harikāmbhōji,harikAmbhOji,harikambOji] L
uNDena nambiDuvAi  [hindOLa] L
uNDenru nambu  [kAmbhOji] L
unDenRu uRudi  [harikAmbhOji] L
uNDi Emi  [yadukula kAmbhOji] L
uNDO ivvulaginil  [yadukulakAmbhOji] L
unDO kuladeivam  [Tōḍi,tODi] L
uNDO unnaippOl  [punnAgavarALi] L
uNDu kuladeivarAman  [tODi] L
undu mada kaLiTran  [sAvEri]  
uNDu pizhaikka  [madhyamAvati] L
uNDurangi Udi  [unknown] L
ungaL puzhakkaDai  [Anandabhairavi]  
Unidentified  [Sāma,Śankarābharaṇaṁ]  
unknown  [Maṇirangu]  
uNmai anril  [unknown] L
uNmai arinthavar  [kalyANa vasantam,kAmbhOji,kalyANavasanta/kAmbhOji] L
uNmai inraindEn  [shuddhabangALa] L
unmai pEshuvOm  [AbhOgi] L
uNmai shuDaradu  [unknown] L
unna tAvuna  [ghanTa] L
unnaDi sArttiDu  [nAdanAmakriyA] L
unnaDiyE  [bahudAri]  
unnaDiyE gati  [bahudAri] L
unnai allAl gati illaiyE  [sAlaga] L
unnai anri enakku  [sArangA] L
unnai bhajikka  [bEgaDa] L
unnai marandu  [hindustAnitODi] L
unnai ninaikkaiyilE  [punnAgavarALi] L
